"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2023","4","24","21:00","198.1","50000","1006.2","Selkeää (0/8)","8.9","1.4"
"Helsinki Kaisaniemi","2023","4","24","22:00","179.8","50000","1006.6","Selkeää (0/8)","7.2","1.2"
"Helsinki Kaisaniemi","2023","4","24","23:00","154.7","50000","1006.5","Puolipilvistä (5/8)","5.6","1.1"
"Helsinki Kaisaniemi","2023","4","25","00:00","183.1","50000","1006.7","Pilvistä (8/8)","5.6","1.2"
"Helsinki Kaisaniemi","2023","4","25","01:00","133.8","24957","1006.4","Pilvistä (8/8)","5.2","1.5"
"Helsinki Kaisaniemi","2023","4","25","02:00","123.4","24939","1006.5","Pilvistä (8/8)","5.1","1.4"
"Helsinki Kaisaniemi","2023","4","25","03:00","127.9","14219","1006.1","Pilvistä (8/8)","5.7","1.3"
"Helsinki Kaisaniemi","2023","4","25","04:00","118.6","9752","1005.4","Pilvistä (8/8)","6","1.6"
"Helsinki Kaisaniemi","2023","4","25","05:00","43.5","4615","1005.3","Pilvistä (8/8)","6.9","1"
"Helsinki Kaisaniemi","2023","4","25","06:00","80.5","12472","1004.6","Melko pilvistä (7/8)","7.5","2.9"
"Helsinki Kaisaniemi","2023","4","25","07:00","103.5","40280","1004.3","Pilvistä (8/8)","7.7","4.3"
"Helsinki Kaisaniemi","2023","4","25","08:00","105.8","47671","1004.4","Melko pilvistä (7/8)","7.5","4.7"
"Helsinki Kaisaniemi","2023","4","25","09:00","97.7","31931","1004.1","Melko pilvistä (6/8)","8","4.4"
"Helsinki Kaisaniemi","2023","4","25","10:00","102","27232","1004.1","Puolipilvistä (4/8)","8.4","4.2"
"Helsinki Kaisaniemi","2023","4","25","11:00","102.3","27984","1003.8","Selkeää (1/8)","9.9","3.5"
"Helsinki Kaisaniemi","2023","4","25","12:00","109.5","29827","1004","Melko selkeää (3/8)","10.6","4.2"
"Helsinki Kaisaniemi","2023","4","25","13:00","104.9","33063","1003.8","Melko pilvistä (7/8)","11.3","2.9"
"Helsinki Kaisaniemi","2023","4","25","14:00","104.9","34324","1003.8","Melko pilvistä (7/8)","12.2","3.4"
"Helsinki Kaisaniemi","2023","4","25","15:00","107.7","36941","1003.9","Melko pilvistä (7/8)","13.6","4.1"
"Helsinki Kaisaniemi","2023","4","25","16:00","109.1","31723","1003.7","Puolipilvistä (5/8)","13.4","4.1"
"Helsinki Kaisaniemi","2023","4","25","17:00","143.4","39927","1003.9","Melko pilvistä (7/8)","13","3.9"
"Helsinki Kaisaniemi","2023","4","25","18:00","239.4","40565","1003.4","Melko pilvistä (6/8)","14.5","2.8"
"Helsinki Kaisaniemi","2023","4","25","19:00","113.8","47329","1003.5","Pilvistä (8/8)","13.5","2.1"
"Helsinki Kaisaniemi","2023","4","25","20:00","135.3","47285","1003.4","Melko pilvistä (7/8)","13.2","1.4"
"Helsinki Kaisaniemi","2023","4","25","21:00","177.6","49262","1003.4","Melko pilvistä (7/8)","12.5","1"
"Helsinki Kaisaniemi","2023","4","25","22:00","111.1","43598","1003.3","Pilvistä (8/8)","12.4","2.2"
"Helsinki Kaisaniemi","2023","4","25","23:00","119.1","38225","1003.4","Pilvistä (8/8)","11.7","2"
"Helsinki Kaisaniemi","2023","4","26","00:00","-","40802","1003","Melko pilvistä (7/8)","11.3","-"
"Helsinki Kaisaniemi","2023","4","26","01:00","99.7","47712","1002.8","Melko pilvistä (7/8)","10.7","2.8"
"Helsinki Kaisaniemi","2023","4","26","02:00","111.9","44590","1002.6","Pilvistä (8/8)","11.2","3.3"
"Helsinki Kaisaniemi","2023","4","26","03:00","136.8","47893","1002.5","Puolipilvistä (4/8)","11.2","2.5"
"Helsinki Kaisaniemi","2023","4","26","04:00","158.3","49218","1002.3","Melko pilvistä (6/8)","9.3","1.8"
"Helsinki Kaisaniemi","2023","4","26","05:00","181.4","47578","1002.3","Melko pilvistä (7/8)","8.9","1.8"
"Helsinki Kaisaniemi","2023","4","26","06:00","151.6","-","1002.3","Selkeää (0/8)","7.1","1.7"
"Helsinki Kaisaniemi","2023","4","26","07:00","184.1","10112","1002.6","Melko pilvistä (7/8)","4.7","2.1"
"Helsinki Kaisaniemi","2023","4","26","08:00","105.9","8781","1002.7","Selkeää (1/8)","5.6","1"
"Helsinki Kaisaniemi","2023","4","26","09:00","218.4","2649","1003.4","Pilvisyyttä ei voida määrittää (9/8)","5.3","2.5"
"Helsinki Kaisaniemi","2023","4","26","10:00","240.6","9312","1003.5","Pilvistä (8/8)","5.9","2.3"
"Helsinki Kaisaniemi","2023","4","26","11:00","292.1","20547","1003.3","Melko pilvistä (7/8)","8.8","1.3"
"Helsinki Kaisaniemi","2023","4","26","12:00","196.6","32109","1003.9","Melko pilvistä (7/8)","8.5","3.5"
"Helsinki Kaisaniemi","2023","4","26","13:00","221","34667","1004.1","Melko selkeää (2/8)","10.2","3.5"
"Helsinki Kaisaniemi","2023","4","26","14:00","217.4","33788","1004.2","Pilvistä (8/8)","8.9","4.6"
"Helsinki Kaisaniemi","2023","4","26","15:00","217.6","33410","1004.2","Selkeää (0/8)","10.8","3.1"
"Helsinki Kaisaniemi","2023","4","26","16:00","226.4","38565","1004","Puolipilvistä (5/8)","11.3","3"
"Helsinki Kaisaniemi","2023","4","26","17:00","217.6","39825","1004.1","Melko pilvistä (6/8)","10.6","3.4"
"Helsinki Kaisaniemi","2023","4","26","18:00","239.4","44548","1004.1","Pilvistä (8/8)","10.7","2.7"
"Helsinki Kaisaniemi","2023","4","26","19:00","240.9","44837","1004.4","Pilvistä (8/8)","10.3","3.5"
"Helsinki Kaisaniemi","2023","4","26","20:00","237.3","42675","1004.6","Pilvistä (8/8)","9.6","2.7"
"Helsinki Kaisaniemi","2023","4","26","21:00","251.1","45011","1004.5","Melko pilvistä (7/8)","9.8","2.5"
"Helsinki Kaisaniemi","2023","4","26","22:00","230.9","39697","1005","Pilvistä (8/8)","8.5","3.4"
"Helsinki Kaisaniemi","2023","4","26","23:00","260.5","16647","1005.1","Pilvistä (8/8)","8.3","3.7"
"Helsinki Kaisaniemi","2023","4","27","00:00","282","14223","1005.3","Pilvistä (8/8)","7.3","4.2"
"Helsinki Kaisaniemi","2023","4","27","01:00","279.2","10690","1005.7","Pilvistä (8/8)","6.4","4"
"Helsinki Kaisaniemi","2023","4","27","02:00","261.3","13821","1006","Pilvistä (8/8)","5.9","2.9"
"Helsinki Kaisaniemi","2023","4","27","03:00","273.5","30597","1006.2","Pilvistä (8/8)","6","1.9"
"Helsinki Kaisaniemi","2023","4","27","04:00","255.8","42434","1006.4","Melko pilvistä (7/8)","6","2"
"Helsinki Kaisaniemi","2023","4","27","05:00","240","50000","1006.5","Melko pilvistä (7/8)","6.2","2.1"
"Helsinki Kaisaniemi","2023","4","27","06:00","219.9","38045","1006.9","Pilvistä (8/8)","6","2"
"Helsinki Kaisaniemi","2023","4","27","07:00","233.2","26733","1007.3","Pilvistä (8/8)","6","2.2"
"Helsinki Kaisaniemi","2023","4","27","08:00","242","43723","1007.6","Melko pilvistä (7/8)","6.2","2.9"
"Helsinki Kaisaniemi","2023","4","27","09:00","244.4","49343","1008","Pilvistä (8/8)","6.3","2.8"
"Helsinki Kaisaniemi","2023","4","27","10:00","254.8","49718","1008.4","Pilvistä (8/8)","6.5","3.1"
"Helsinki Kaisaniemi","2023","4","27","11:00","257.8","50000","1008.9","Melko pilvistä (6/8)","6.9","2.8"
"Helsinki Kaisaniemi","2023","4","27","12:00","226.9","47662","1009.7","Puolipilvistä (5/8)","7.4","2.8"
"Helsinki Kaisaniemi","2023","4","27","13:00","217.8","43487","1009.8","Melko pilvistä (6/8)","8.4","3.8"
"Helsinki Kaisaniemi","2023","4","27","14:00","216.6","45663","1010.3","Melko pilvistä (7/8)","8.1","6"
"Helsinki Kaisaniemi","2023","4","27","15:00","219.5","46661","1010.9","Melko pilvistä (7/8)","8","6.3"
"Helsinki Kaisaniemi","2023","4","27","16:00","217.1","48045","1011.3","Melko selkeää (3/8)","7.6","6.9"
"Helsinki Kaisaniemi","2023","4","27","17:00","222.1","43459","1011.5","Selkeää (0/8)","7.9","5.6"
"Helsinki Kaisaniemi","2023","4","27","18:00","233","46183","1011.7","Melko selkeää (2/8)","8.5","5.2"
"Helsinki Kaisaniemi","2023","4","27","19:00","241.1","49978","1012","Melko pilvistä (6/8)","8.5","5.1"
"Helsinki Kaisaniemi","2023","4","27","20:00","239.8","50000","1012.3","Melko pilvistä (7/8)","8.4","4.6"
"Helsinki Kaisaniemi","2023","4","27","21:00","253.6","50000","1012.6","Puolipilvistä (5/8)","7.9","4.3"
"Helsinki Kaisaniemi","2023","4","27","22:00","256.9","50000","1013","Melko pilvistä (7/8)","7.3","3.5"
"Helsinki Kaisaniemi","2023","4","27","23:00","239.9","50000","1013.3","Melko pilvistä (7/8)","6.2","2.4"
"Helsinki Kaisaniemi","2023","4","28","00:00","248.5","47013","1013.4","Selkeää (0/8)","5","2.8"
"Helsinki Kaisaniemi","2023","4","28","01:00","262.1","36373","1013.8","Selkeää (1/8)","4.4","2.9"
"Helsinki Kaisaniemi","2023","4","28","02:00","266","38688","1013.9","Selkeää (1/8)","4.1","3.4"
"Helsinki Kaisaniemi","2023","4","28","03:00","266.1","27108","1014","Selkeää (0/8)","4","2.8"
"Helsinki Kaisaniemi","2023","4","28","04:00","265.1","22291","1014.1","Selkeää (1/8)","3.7","2.6"
"Helsinki Kaisaniemi","2023","4","28","05:00","263.8","20570","1014.2","Puolipilvistä (5/8)","3.4","2.4"
"Helsinki Kaisaniemi","2023","4","28","06:00","252.9","20371","1014.2","Melko pilvistä (7/8)","3.7","2.4"
"Helsinki Kaisaniemi","2023","4","28","07:00","260.5","15835","1014.3","Puolipilvistä (4/8)","3.6","1.5"
"Helsinki Kaisaniemi","2023","4","28","08:00","207.9","39511","1014.4","Melko selkeää (3/8)","4.7","1.7"
"Helsinki Kaisaniemi","2023","4","28","09:00","180.2","49334","1014.5","Selkeää (1/8)","5.2","2.1"
"Helsinki Kaisaniemi","2023","4","28","10:00","195.6","36754","1014.6","Melko selkeää (3/8)","5.8","3"
"Helsinki Kaisaniemi","2023","4","28","11:00","199.5","35772","1014.7","Selkeää (0/8)","6.3","3.5"
"Helsinki Kaisaniemi","2023","4","28","12:00","190.2","32713","1014.8","Selkeää (0/8)","6.6","3.8"
"Helsinki Kaisaniemi","2023","4","28","13:00","185","36026","1014.7","Selkeää (0/8)","7.1","4.3"
"Helsinki Kaisaniemi","2023","4","28","14:00","184.6","35594","1014.5","Selkeää (0/8)","7.3","4"
"Helsinki Kaisaniemi","2023","4","28","15:00","181.7","38489","1014.5","Selkeää (0/8)","7.8","4.1"
"Helsinki Kaisaniemi","2023","4","28","16:00","188.7","42020","1014.4","Melko selkeää (2/8)","7.7","3.9"
"Helsinki Kaisaniemi","2023","4","28","17:00","176.3","39983","1014.5","Melko pilvistä (7/8)","6.5","4.6"
"Helsinki Kaisaniemi","2023","4","28","18:00","181.3","41420","1014.3","Melko pilvistä (6/8)","6.1","4.7"
"Helsinki Kaisaniemi","2023","4","28","19:00","198.9","49812","1014.4","Melko pilvistä (7/8)","5.8","4.1"
"Helsinki Kaisaniemi","2023","4","28","20:00","219.5","50000","1014.2","Melko selkeää (2/8)","5.2","4"
"Helsinki Kaisaniemi","2023","4","28","21:00","219.5","50000","1013.9","Selkeää (1/8)","4.8","4.8"
"Helsinki Kaisaniemi","2023","4","28","22:00","242.8","50000","1013.9","Puolipilvistä (5/8)","4.4","3.7"
"Helsinki Kaisaniemi","2023","4","28","23:00","248.8","50000","1013.7","Melko pilvistä (7/8)","4.2","3.4"
"Helsinki Kaisaniemi","2023","4","29","00:00","250.8","50000","1013.5","Pilvistä (8/8)","4.3","2.8"
"Helsinki Kaisaniemi","2023","4","29","01:00","245.5","50000","1013.4","Puolipilvistä (5/8)","4.3","3.1"
"Helsinki Kaisaniemi","2023","4","29","02:00","272","48434","1013.3","Melko pilvistä (7/8)","4.2","3.3"
"Helsinki Kaisaniemi","2023","4","29","03:00","267","50000","1013.1","Pilvistä (8/8)","4","3.7"
"Helsinki Kaisaniemi","2023","4","29","04:00","276.8","50000","1013.1","Melko pilvistä (7/8)","3.8","3.9"
"Helsinki Kaisaniemi","2023","4","29","05:00","274.5","50000","1013.3","Pilvistä (8/8)","3.8","4.8"
"Helsinki Kaisaniemi","2023","4","29","06:00","283.3","50000","1013.3","Pilvistä (8/8)","3.8","4.4"
"Helsinki Kaisaniemi","2023","4","29","07:00","274.3","50000","1013.6","Pilvistä (8/8)","3.6","5.2"
"Helsinki Kaisaniemi","2023","4","29","08:00","279.4","50000","1013.6","Pilvistä (8/8)","3.8","4.5"
"Helsinki Kaisaniemi","2023","4","29","09:00","300.4","49784","1013.7","Melko pilvistä (7/8)","4.1","4.8"
"Helsinki Kaisaniemi","2023","4","29","10:00","295.8","50000","1014","Melko pilvistä (7/8)","4.7","4.6"
"Helsinki Kaisaniemi","2023","4","29","11:00","294.7","48118","1014.3","Selkeää (0/8)","5.4","4.6"
"Helsinki Kaisaniemi","2023","4","29","12:00","249","46021","1014.4","Melko selkeää (3/8)","6.7","3.1"
"Helsinki Kaisaniemi","2023","4","29","13:00","218.9","46121","1014.6","Melko pilvistä (7/8)","5.9","6.4"
"Helsinki Kaisaniemi","2023","4","29","14:00","216.2","42073","1014.7","Melko pilvistä (6/8)","5.9","7.3"
"Helsinki Kaisaniemi","2023","4","29","15:00","216.9","41599","1014.6","Melko pilvistä (7/8)","6.7","6.2"
"Helsinki Kaisaniemi","2023","4","29","16:00","214.8","46448","1014.4","Selkeää (0/8)","7.7","6.6"
"Helsinki Kaisaniemi","2023","4","29","17:00","220.8","48502","1014.2","Puolipilvistä (5/8)","7.9","4.6"
"Helsinki Kaisaniemi","2023","4","29","18:00","219","49902","1013.9","Melko pilvistä (7/8)","7.5","3.7"
"Helsinki Kaisaniemi","2023","4","29","19:00","217.4","49905","1013.5","Melko pilvistä (7/8)","7.4","2.4"
"Helsinki Kaisaniemi","2023","4","29","20:00","165.9","50000","1013.2","Melko pilvistä (7/8)","6.4","2.8"
"Helsinki Kaisaniemi","2023","4","29","21:00","130.4","50000","1012.5","Melko pilvistä (6/8)","6.6","2.9"
"Helsinki Kaisaniemi","2023","4","29","22:00","124.1","50000","1012","Pilvistä (8/8)","6.5","4.3"
"Helsinki Kaisaniemi","2023","4","29","23:00","146","50000","1011.4","Pilvistä (8/8)","7.1","4.1"
"Helsinki Kaisaniemi","2023","4","30","00:00","174.3","48504","1010.5","Pilvistä (8/8)","7.8","4.3"
"Helsinki Kaisaniemi","2023","4","30","01:00","155.3","39008","1009.4","Pilvistä (8/8)","7.3","4.7"
"Helsinki Kaisaniemi","2023","4","30","02:00","155.5","10546","1008.6","Pilvistä (8/8)","5.2","5.5"
"Helsinki Kaisaniemi","2023","4","30","03:00","151.5","7583","1007.7","Pilvistä (8/8)","4","6.1"
"Helsinki Kaisaniemi","2023","4","30","04:00","128.8","19142","1005.9","Pilvistä (8/8)","4.3","4.1"
"Helsinki Kaisaniemi","2023","4","30","05:00","170.4","22712","1005.3","Pilvistä (8/8)","5.1","4.2"
"Helsinki Kaisaniemi","2023","4","30","06:00","212.9","22174","1005.1","Pilvistä (8/8)","5.4","5.1"
"Helsinki Kaisaniemi","2023","4","30","07:00","228.1","15262","1005.1","Puolipilvistä (5/8)","5.4","4.2"
"Helsinki Kaisaniemi","2023","4","30","08:00","225.1","27010","1005.2","Melko selkeää (2/8)","5.5","4.3"
"Helsinki Kaisaniemi","2023","4","30","09:00","230.3","47280","1005.7","Melko pilvistä (7/8)","5.1","5.3"
"Helsinki Kaisaniemi","2023","4","30","10:00","231","49930","1006.2","Pilvistä (8/8)","5.2","5.4"
"Helsinki Kaisaniemi","2023","4","30","11:00","218.5","39121","1006.5","Pilvistä (8/8)","5.1","6.4"
"Helsinki Kaisaniemi","2023","4","30","12:00","222.5","40661","1006.9","Pilvistä (8/8)","5","7.3"
"Helsinki Kaisaniemi","2023","4","30","13:00","225.5","46199","1007.7","Pilvistä (8/8)","4.9","6.6"
"Helsinki Kaisaniemi","2023","4","30","14:00","230.6","48247","1008.3","Pilvistä (8/8)","5.3","6.3"
"Helsinki Kaisaniemi","2023","4","30","15:00","230.1","46423","1008.9","Pilvistä (8/8)","5","6.7"
"Helsinki Kaisaniemi","2023","4","30","16:00","229.7","43906","1009.3","Pilvistä (8/8)","5.3","6"
"Helsinki Kaisaniemi","2023","4","30","17:00","233.8","35684","1009.8","Melko pilvistä (7/8)","5.7","6"
"Helsinki Kaisaniemi","2023","4","30","18:00","259.9","49623","1010.2","Melko pilvistä (7/8)","6.2","6.1"
"Helsinki Kaisaniemi","2023","4","30","19:00","287.1","42070","1011","Pilvistä (8/8)","5.6","5.7"
"Helsinki Kaisaniemi","2023","4","30","20:00","281.2","50000","1011.5","Pilvistä (8/8)","5.4","4.6"
"Helsinki Kaisaniemi","2023","4","30","21:00","286.6","50000","1011.9","Puolipilvistä (4/8)","5.7","4.7"
"Helsinki Kaisaniemi","2023","4","30","22:00","277.1","50000","1012.5","Melko pilvistä (7/8)","5.6","3.8"
"Helsinki Kaisaniemi","2023","4","30","23:00","287.2","50000","1012.9","Puolipilvistä (5/8)","5.2","3.6"
"Helsinki Kaisaniemi","2023","5","1","00:00","284.6","50000","1013.2","Selkeää (0/8)","4.6","4.2"
"Helsinki Kaisaniemi","2023","5","1","01:00","282.3","50000","1013.6","Melko pilvistä (6/8)","3.9","4.4"
"Helsinki Kaisaniemi","2023","5","1","02:00","283.4","50000","1013.7","Selkeää (1/8)","3.6","3.7"
"Helsinki Kaisaniemi","2023","5","1","03:00","272.9","50000","1013.8","Selkeää (1/8)","3.5","3.4"
"Helsinki Kaisaniemi","2023","5","1","04:00","277","50000","1013.8","Selkeää (0/8)","3.2","4"
"Helsinki Kaisaniemi","2023","5","1","05:00","269.7","50000","1013.7","Selkeää (0/8)","3","3.8"
"Helsinki Kaisaniemi","2023","5","1","06:00","267","50000","1013.6","Selkeää (0/8)","2.8","3.5"
"Helsinki Kaisaniemi","2023","5","1","07:00","271.7","50000","1013.5","Selkeää (0/8)","2.9","3.4"
"Helsinki Kaisaniemi","2023","5","1","08:00","272.8","50000","1013.6","Selkeää (0/8)","4","2.7"
"Helsinki Kaisaniemi","2023","5","1","09:00","276.2","50000","1013.6","Selkeää (0/8)","5.8","2.9"
"Helsinki Kaisaniemi","2023","5","1","10:00","267.1","48466","1013.8","Selkeää (0/8)","7.3","3"
"Helsinki Kaisaniemi","2023","5","1","11:00","220.8","44683","1013.8","Selkeää (0/8)","7.8","3.5"
"Helsinki Kaisaniemi","2023","5","1","12:00","214.4","43747","1013.9","Selkeää (1/8)","8","4.9"
"Helsinki Kaisaniemi","2023","5","1","13:00","217.3","42647","1013.7","Melko pilvistä (7/8)","8.8","6.6"
"Helsinki Kaisaniemi","2023","5","1","14:00","217.3","39592","1013.6","Melko selkeää (3/8)","8.7","7"
"Helsinki Kaisaniemi","2023","5","1","15:00","219.7","44267","1013.6","Selkeää (1/8)","9.1","6.5"
"Helsinki Kaisaniemi","2023","5","1","16:00","220.7","46735","1013.5","Melko pilvistä (7/8)","7.4","4.7"
"Helsinki Kaisaniemi","2023","5","1","17:00","222.9","42747","1013","Selkeää (1/8)","9.1","5.2"
"Helsinki Kaisaniemi","2023","5","1","18:00","238.2","49664","1012.7","Puolipilvistä (5/8)","9.7","5.1"
"Helsinki Kaisaniemi","2023","5","1","19:00","234.9","50000","1012.4","Melko pilvistä (6/8)","9.4","3.4"
"Helsinki Kaisaniemi","2023","5","1","20:00","227.4","39176","1012.9","Pilvistä (8/8)","6.5","5.7"
"Helsinki Kaisaniemi","2023","5","1","21:00","233.1","43238","1012.7","Pilvistä (8/8)","5.9","4"
"Helsinki Kaisaniemi","2023","5","1","22:00","220.4","27813","1012.5","Pilvistä (8/8)","5.3","3.7"
"Helsinki Kaisaniemi","2023","5","1","23:00","219.6","11684","1012.4","Pilvistä (8/8)","4.2","4.8"
"Helsinki Kaisaniemi","2023","5","2","00:00","216.9","12844","1011.9","Pilvistä (8/8)","3.8","3.5"
"Helsinki Kaisaniemi","2023","5","2","01:00","167.8","9984","1011.1","Pilvistä (8/8)","4","3.4"
"Helsinki Kaisaniemi","2023","5","2","02:00","173.4","10654","1010.4","Pilvistä (8/8)","4.4","4.3"
"Helsinki Kaisaniemi","2023","5","2","03:00","190","9746","1009.6","Pilvistä (8/8)","4.7","4.5"
"Helsinki Kaisaniemi","2023","5","2","04:00","182.5","11469","1008.8","Pilvistä (8/8)","4.7","4.6"
"Helsinki Kaisaniemi","2023","5","2","05:00","173.6","13682","1007.8","Pilvistä (8/8)","4.7","4.7"
"Helsinki Kaisaniemi","2023","5","2","06:00","180","30130","1006.9","Pilvistä (8/8)","5.2","4.9"
"Helsinki Kaisaniemi","2023","5","2","07:00","190.2","36147","1006.3","Pilvistä (8/8)","5.6","5.7"
"Helsinki Kaisaniemi","2023","5","2","08:00","200.5","35907","1005.9","Pilvistä (8/8)","6.1","4.6"
"Helsinki Kaisaniemi","2023","5","2","09:00","195","33675","1005.5","Pilvistä (8/8)","6.2","4.5"
"Helsinki Kaisaniemi","2023","5","2","10:00","192.2","33198","1005.2","Melko pilvistä (7/8)","6.8","5.1"
"Helsinki Kaisaniemi","2023","5","2","11:00","200","30830","1005","Pilvistä (8/8)","7.5","4.7"
"Helsinki Kaisaniemi","2023","5","2","12:00","221.1","18041","1005","Pilvistä (8/8)","7.5","5.5"
"Helsinki Kaisaniemi","2023","5","2","13:00","233.9","10100","1004.9","Pilvistä (8/8)","6.9","4.9"
"Helsinki Kaisaniemi","2023","5","2","14:00","229.7","8526","1004.6","Pilvistä (8/8)","6.4","4.9"
"Helsinki Kaisaniemi","2023","5","2","15:00","223","14945","1004.7","Pilvistä (8/8)","5.7","5.9"
"Helsinki Kaisaniemi","2023","5","2","16:00","219.2","41056","1005.1","Melko pilvistä (7/8)","5.4","6.9"
"Helsinki Kaisaniemi","2023","5","2","17:00","252.5","48291","1005.6","Pilvistä (8/8)","6","5.5"
"Helsinki Kaisaniemi","2023","5","2","18:00","264.8","37866","1006.1","Pilvistä (8/8)","6.8","6.3"
"Helsinki Kaisaniemi","2023","5","2","19:00","276.9","39219","1006.7","Melko pilvistä (7/8)","5.8","6.9"
"Helsinki Kaisaniemi","2023","5","2","20:00","284.2","47554","1007.8","Pilvistä (8/8)","5.1","7.4"
"Helsinki Kaisaniemi","2023","5","2","21:00","284.9","50000","1008.9","Pilvistä (8/8)","4.7","7.7"
"Helsinki Kaisaniemi","2023","5","2","22:00","289.5","50000","1010","Melko pilvistä (7/8)","4.8","6.9"
"Helsinki Kaisaniemi","2023","5","2","23:00","299.7","50000","1011.1","Puolipilvistä (4/8)","4.7","6.7"
"Helsinki Kaisaniemi","2023","5","3","00:00","281.7","50000","1012.1","Selkeää (0/8)","4","5.8"
"Helsinki Kaisaniemi","2023","5","3","01:00","280.7","50000","1012.7","Selkeää (0/8)","3.6","6.2"
"Helsinki Kaisaniemi","2023","5","3","02:00","290.2","50000","1013.3","Selkeää (0/8)","3.4","5.7"
"Helsinki Kaisaniemi","2023","5","3","03:00","291.5","50000","1014","Selkeää (0/8)","3.2","5.1"
