"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Näkyvyys keskiarvo [m]","Ilman lämpötila keskiarvo [°C]","Tuulen suunta keskiarvo [°]","Keskituulen nopeus keskiarvo [m/s]","Pilvisyys [1/8]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]"
"Helsinki Kaisaniemi","2023","4","20","20:00","49428","15.1","304.4","4.1","Selkeää (0/8)","1025.2"
"Helsinki Kaisaniemi","2023","4","20","21:00","50000","13.6","311.9","3.5","Selkeää (0/8)","1025.1"
"Helsinki Kaisaniemi","2023","4","20","22:00","50000","12.3","316.4","3.4","Selkeää (0/8)","1025"
"Helsinki Kaisaniemi","2023","4","20","23:00","42412","11","316.7","3","Selkeää (0/8)","1024.9"
"Helsinki Kaisaniemi","2023","4","21","00:00","50000","10.3","315.1","3.2","Selkeää (0/8)","1024.8"
"Helsinki Kaisaniemi","2023","4","21","01:00","50000","9.8","321.1","3.6","Selkeää (0/8)","1024.5"
"Helsinki Kaisaniemi","2023","4","21","02:00","50000","8.9","327.3","3.4","Selkeää (0/8)","1024.2"
"Helsinki Kaisaniemi","2023","4","21","03:00","49146","8","352","3","Selkeää (0/8)","1024"
"Helsinki Kaisaniemi","2023","4","21","04:00","50000","7.5","338.9","2.7","Selkeää (0/8)","1023.8"
"Helsinki Kaisaniemi","2023","4","21","05:00","50000","6.9","333","2.5","Selkeää (0/8)","1023.6"
"Helsinki Kaisaniemi","2023","4","21","06:00","50000","6.5","329.4","2.3","Selkeää (0/8)","1023.3"
"Helsinki Kaisaniemi","2023","4","21","07:00","50000","6.4","323.3","2.3","Selkeää (0/8)","1023.2"
"Helsinki Kaisaniemi","2023","4","21","08:00","48129","6.9","320","2.9","Selkeää (0/8)","1023.1"
"Helsinki Kaisaniemi","2023","4","21","09:00","42880","10.1","321","1.1","Selkeää (0/8)","1022.7"
"Helsinki Kaisaniemi","2023","4","21","10:00","35784","13.5","301.9","0.8","Selkeää (0/8)","1022.1"
"Helsinki Kaisaniemi","2023","4","21","11:00","40457","14.3","262.3","2.3","Selkeää (0/8)","1021.6"
"Helsinki Kaisaniemi","2023","4","21","12:00","40079","14.6","225.7","3.2","Selkeää (0/8)","1021"
"Helsinki Kaisaniemi","2023","4","21","13:00","35988","13.3","216.9","4.7","Selkeää (0/8)","1020.4"
"Helsinki Kaisaniemi","2023","4","21","14:00","36669","13.6","217.9","5.8","Puolipilvistä (4/8)","1019.7"
"Helsinki Kaisaniemi","2023","4","21","15:00","37883","13.7","217.1","4.9","Melko pilvistä (7/8)","1019.1"
"Helsinki Kaisaniemi","2023","4","21","16:00","43316","13.8","225","3.8","Melko pilvistä (7/8)","1018.5"
"Helsinki Kaisaniemi","2023","4","21","17:00","43237","14.1","227.1","3.7","Melko pilvistä (7/8)","1017.8"
"Helsinki Kaisaniemi","2023","4","21","18:00","47526","14.8","228.7","4.3","Melko pilvistä (6/8)","1017.1"
"Helsinki Kaisaniemi","2023","4","21","19:00","49802","15.2","233.8","3.5","Selkeää (0/8)","1016.5"
"Helsinki Kaisaniemi","2023","4","21","20:00","49900","14.3","233.9","3.2","Selkeää (1/8)","1016"
"Helsinki Kaisaniemi","2023","4","21","21:00","48885","13","255.7","2.5","Selkeää (0/8)","1015.8"
"Helsinki Kaisaniemi","2023","4","21","22:00","42852","10.7","301.8","0.9","Melko selkeää (3/8)","1015.6"
"Helsinki Kaisaniemi","2023","4","21","23:00","38981","8.8","265","0.9","Selkeää (0/8)","1015.3"
"Helsinki Kaisaniemi","2023","4","22","00:00","36600","8.4","327.4","2.1","Selkeää (0/8)","1015.2"
"Helsinki Kaisaniemi","2023","4","22","01:00","48153","8.8","334.7","3","Selkeää (0/8)","1015.2"
"Helsinki Kaisaniemi","2023","4","22","02:00","50000","8.8","323.7","2.4","Selkeää (0/8)","1014.9"
"Helsinki Kaisaniemi","2023","4","22","03:00","50000","7.8","323.3","1.7","Selkeää (0/8)","1014.8"
"Helsinki Kaisaniemi","2023","4","22","04:00","50000","7.2","327.7","2.1","Selkeää (0/8)","1014.5"
"Helsinki Kaisaniemi","2023","4","22","05:00","50000","6.5","327.4","1.7","Selkeää (0/8)","1014.3"
"Helsinki Kaisaniemi","2023","4","22","06:00","50000","6.5","334","1.8","Selkeää (0/8)","1014.2"
"Helsinki Kaisaniemi","2023","4","22","07:00","50000","6.4","336.6","1.8","Selkeää (0/8)","1014"
"Helsinki Kaisaniemi","2023","4","22","08:00","50000","8.3","335","2","Selkeää (0/8)","1013.9"
"Helsinki Kaisaniemi","2023","4","22","09:00","49958","11.9","328","1.5","Selkeää (0/8)","1013.9"
"Helsinki Kaisaniemi","2023","4","22","10:00","46931","13.8","292.9","2.6","Selkeää (0/8)","1013.6"
"Helsinki Kaisaniemi","2023","4","22","11:00","45132","13.3","243","3.1","Selkeää (0/8)","1013.4"
"Helsinki Kaisaniemi","2023","4","22","12:00","42529","14.1","213.2","3.1","Selkeää (0/8)","1013.2"
"Helsinki Kaisaniemi","2023","4","22","13:00","44410","14.3","217.2","4","Selkeää (0/8)","1012.9"
"Helsinki Kaisaniemi","2023","4","22","14:00","40551","14.9","215.6","4.7","Selkeää (0/8)","1012.4"
"Helsinki Kaisaniemi","2023","4","22","15:00","37846","13","217.5","4.8","Selkeää (0/8)","1012.1"
"Helsinki Kaisaniemi","2023","4","22","16:00","39273","13.6","216.9","5.3","Selkeää (0/8)","1011.7"
"Helsinki Kaisaniemi","2023","4","22","17:00","46770","12.9","222","5.2","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","22","18:00","45450","11.8","226.5","4.7","Selkeää (0/8)","1011.2"
"Helsinki Kaisaniemi","2023","4","22","19:00","50000","11.1","226.8","4.8","Selkeää (0/8)","1011"
"Helsinki Kaisaniemi","2023","4","22","20:00","50000","11.5","222.7","3.2","Selkeää (0/8)","1010.8"
"Helsinki Kaisaniemi","2023","4","22","21:00","49642","12.5","244.4","3.2","Selkeää (0/8)","1010.7"
"Helsinki Kaisaniemi","2023","4","22","22:00","50000","12.8","256.7","3.4","Selkeää (0/8)","1011"
"Helsinki Kaisaniemi","2023","4","22","23:00","49311","11.7","266.6","3.8","Selkeää (0/8)","1011.2"
"Helsinki Kaisaniemi","2023","4","23","00:00","46709","10.7","277","3.6","Selkeää (0/8)","1011.2"
"Helsinki Kaisaniemi","2023","4","23","01:00","50000","9.9","276","3.4","Selkeää (0/8)","1011.3"
"Helsinki Kaisaniemi","2023","4","23","02:00","50000","9.3","277.6","3.3","Selkeää (0/8)","1011.4"
"Helsinki Kaisaniemi","2023","4","23","03:00","50000","8.5","280.7","2.9","Selkeää (0/8)","1011.7"
"Helsinki Kaisaniemi","2023","4","23","04:00","50000","7.3","284.7","2.4","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","23","05:00","50000","6","274.1","1.9","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","23","06:00","50000","6","252.4","1.2","Selkeää (0/8)","1011.4"
"Helsinki Kaisaniemi","2023","4","23","07:00","50000","5.5","273.5","0.8","Selkeää (0/8)","1011.3"
"Helsinki Kaisaniemi","2023","4","23","08:00","50000","7.2","226.8","1.1","Selkeää (0/8)","1011.4"
"Helsinki Kaisaniemi","2023","4","23","09:00","49539","7.9","215.3","2.3","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","23","10:00","47324","8.6","221.2","2.5","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","23","11:00","45505","9.2","212.2","3.7","Selkeää (0/8)","1011.3"
"Helsinki Kaisaniemi","2023","4","23","12:00","44917","9.5","206","4","Selkeää (0/8)","1011.2"
"Helsinki Kaisaniemi","2023","4","23","13:00","45280","10.9","207.4","4.3","Selkeää (0/8)","1011.1"
"Helsinki Kaisaniemi","2023","4","23","14:00","42640","12.5","205.6","4.4","Selkeää (0/8)","1010.6"
"Helsinki Kaisaniemi","2023","4","23","15:00","42541","13.7","208.4","3.6","Selkeää (0/8)","1010"
"Helsinki Kaisaniemi","2023","4","23","16:00","45066","14.4","205.1","2.6","Selkeää (0/8)","1009.5"
"Helsinki Kaisaniemi","2023","4","23","17:00","41830","13.5","168.1","2.9","Selkeää (0/8)","1008.8"
"Helsinki Kaisaniemi","2023","4","23","18:00","41096","11.4","127","3.2","Selkeää (0/8)","1008.5"
"Helsinki Kaisaniemi","2023","4","23","19:00","50000","11.2","119.9","3.9","Selkeää (0/8)","1008"
"Helsinki Kaisaniemi","2023","4","23","20:00","50000","10.2","117.8","3.5","Selkeää (0/8)","1007.6"
"Helsinki Kaisaniemi","2023","4","23","21:00","50000","8.8","122.5","2.6","Selkeää (0/8)","1007.1"
"Helsinki Kaisaniemi","2023","4","23","22:00","50000","7.8","113.6","2.4","Selkeää (0/8)","1006.8"
"Helsinki Kaisaniemi","2023","4","23","23:00","50000","7","114.4","2.4","Selkeää (1/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","24","00:00","47418","7.5","121","2.5","Melko pilvistä (6/8)","1005.3"
"Helsinki Kaisaniemi","2023","4","24","01:00","49402","10.8","163.5","4.9","Selkeää (0/8)","1004.5"
"Helsinki Kaisaniemi","2023","4","24","02:00","48810","11.7","168.3","5.6","Selkeää (0/8)","1003.9"
"Helsinki Kaisaniemi","2023","4","24","03:00","48536","9.9","172.5","6","Selkeää (0/8)","1003"
"Helsinki Kaisaniemi","2023","4","24","04:00","48408","9.7","177.8","5.7","Selkeää (0/8)","1002.2"
"Helsinki Kaisaniemi","2023","4","24","05:00","47964","9","184.8","5.7","Selkeää (0/8)","1001.6"
"Helsinki Kaisaniemi","2023","4","24","06:00","44581","9.4","205.7","5.4","Selkeää (0/8)","1001.5"
"Helsinki Kaisaniemi","2023","4","24","07:00","40262","8.9","215","5","Melko pilvistä (7/8)","1001.8"
"Helsinki Kaisaniemi","2023","4","24","08:00","26191","7.6","215.1","4.6","Pilvistä (8/8)","1002.1"
"Helsinki Kaisaniemi","2023","4","24","09:00","9967","6.9","227.1","3.7","Melko pilvistä (7/8)","1002.5"
"Helsinki Kaisaniemi","2023","4","24","10:00","9877","7.3","233.1","3.6","Puolipilvistä (5/8)","1003.2"
"Helsinki Kaisaniemi","2023","4","24","11:00","12163","8.5","226.9","3.8","Melko selkeää (3/8)","1004"
"Helsinki Kaisaniemi","2023","4","24","12:00","9238","7.2","220.3","5.1","Puolipilvistä (4/8)","1004.7"
"Helsinki Kaisaniemi","2023","4","24","13:00","15693","7.8","220","4.9","Selkeää (0/8)","1005.2"
"Helsinki Kaisaniemi","2023","4","24","14:00","24592","9.3","219.3","4.9","Selkeää (0/8)","1005.6"
"Helsinki Kaisaniemi","2023","4","24","15:00","31106","9.3","220.3","5.5","Selkeää (0/8)","1006.2"
"Helsinki Kaisaniemi","2023","4","24","16:00","36595","9.6","219.3","5.7","Selkeää (0/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","24","17:00","43103","9.6","218.6","4.1","Selkeää (0/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","24","18:00","43529","7.4","222.4","4.7","Selkeää (0/8)","1006.6"
"Helsinki Kaisaniemi","2023","4","24","19:00","50000","9.1","233.2","3.1","Selkeää (0/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","24","20:00","50000","10.4","255.3","2.4","Selkeää (0/8)","1006"
"Helsinki Kaisaniemi","2023","4","24","21:00","50000","8.9","198.1","1.4","Selkeää (0/8)","1006.2"
"Helsinki Kaisaniemi","2023","4","24","22:00","50000","7.2","179.8","1.2","Selkeää (0/8)","1006.6"
"Helsinki Kaisaniemi","2023","4","24","23:00","50000","5.6","154.7","1.1","Puolipilvistä (5/8)","1006.5"
"Helsinki Kaisaniemi","2023","4","25","00:00","50000","5.6","183.1","1.2","Pilvistä (8/8)","1006.7"
"Helsinki Kaisaniemi","2023","4","25","01:00","24957","5.2","133.8","1.5","Pilvistä (8/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","25","02:00","24939","5.1","123.4","1.4","Pilvistä (8/8)","1006.5"
"Helsinki Kaisaniemi","2023","4","25","03:00","14219","5.7","127.9","1.3","Pilvistä (8/8)","1006.1"
"Helsinki Kaisaniemi","2023","4","25","04:00","9752","6","118.6","1.6","Pilvistä (8/8)","1005.4"
"Helsinki Kaisaniemi","2023","4","25","05:00","4615","6.9","43.5","1","Pilvistä (8/8)","1005.3"
"Helsinki Kaisaniemi","2023","4","25","06:00","12472","7.5","80.5","2.9","Melko pilvistä (7/8)","1004.6"
"Helsinki Kaisaniemi","2023","4","25","07:00","40280","7.7","103.5","4.3","Pilvistä (8/8)","1004.3"
"Helsinki Kaisaniemi","2023","4","25","08:00","47671","7.5","105.8","4.7","Melko pilvistä (7/8)","1004.4"
"Helsinki Kaisaniemi","2023","4","25","09:00","31931","8","97.7","4.4","Melko pilvistä (6/8)","1004.1"
"Helsinki Kaisaniemi","2023","4","25","10:00","27232","8.4","102","4.2","Puolipilvistä (4/8)","1004.1"
"Helsinki Kaisaniemi","2023","4","25","11:00","27984","9.9","102.3","3.5","Selkeää (1/8)","1003.8"
"Helsinki Kaisaniemi","2023","4","25","12:00","29827","10.6","109.5","4.2","Melko selkeää (3/8)","1004"
"Helsinki Kaisaniemi","2023","4","25","13:00","33063","11.3","104.9","2.9","Melko pilvistä (7/8)","1003.8"
"Helsinki Kaisaniemi","2023","4","25","14:00","34324","12.2","104.9","3.4","Melko pilvistä (7/8)","1003.8"
"Helsinki Kaisaniemi","2023","4","25","15:00","36941","13.6","107.7","4.1","Melko pilvistä (7/8)","1003.9"
"Helsinki Kaisaniemi","2023","4","25","16:00","31723","13.4","109.1","4.1","Puolipilvistä (5/8)","1003.7"
"Helsinki Kaisaniemi","2023","4","25","17:00","39927","13","143.4","3.9","Melko pilvistä (7/8)","1003.9"
"Helsinki Kaisaniemi","2023","4","25","18:00","40565","14.5","239.4","2.8","Melko pilvistä (6/8)","1003.4"
"Helsinki Kaisaniemi","2023","4","25","19:00","47329","13.5","113.8","2.1","Pilvistä (8/8)","1003.5"
"Helsinki Kaisaniemi","2023","4","25","20:00","47285","13.2","135.3","1.4","Melko pilvistä (7/8)","1003.4"
"Helsinki Kaisaniemi","2023","4","25","21:00","49262","12.5","177.6","1","Melko pilvistä (7/8)","1003.4"
"Helsinki Kaisaniemi","2023","4","25","22:00","43598","12.4","111.1","2.2","Pilvistä (8/8)","1003.3"
"Helsinki Kaisaniemi","2023","4","25","23:00","38225","11.7","119.1","2","Pilvistä (8/8)","1003.4"
"Helsinki Kaisaniemi","2023","4","26","00:00","40802","11.3","-","-","Melko pilvistä (7/8)","1003"
"Helsinki Kaisaniemi","2023","4","26","01:00","47712","10.7","99.7","2.8","Melko pilvistä (7/8)","1002.8"
"Helsinki Kaisaniemi","2023","4","26","02:00","44590","11.2","111.9","3.3","Pilvistä (8/8)","1002.6"
"Helsinki Kaisaniemi","2023","4","26","03:00","47893","11.2","136.8","2.5","Puolipilvistä (4/8)","1002.5"
"Helsinki Kaisaniemi","2023","4","26","04:00","49218","9.3","158.3","1.8","Melko pilvistä (6/8)","1002.3"
"Helsinki Kaisaniemi","2023","4","26","05:00","47578","8.9","181.4","1.8","Melko pilvistä (7/8)","1002.3"
"Helsinki Kaisaniemi","2023","4","26","06:00","-","7.1","151.6","1.7","Selkeää (0/8)","1002.3"
"Helsinki Kaisaniemi","2023","4","26","07:00","10112","4.7","184.1","2.1","Melko pilvistä (7/8)","1002.6"
"Helsinki Kaisaniemi","2023","4","26","08:00","8781","5.6","105.9","1","Selkeää (1/8)","1002.7"
"Helsinki Kaisaniemi","2023","4","26","09:00","2649","5.3","218.4","2.5","Pilvisyyttä ei voida määrittää (9/8)","1003.4"
"Helsinki Kaisaniemi","2023","4","26","10:00","9312","5.9","240.6","2.3","Pilvistä (8/8)","1003.5"
"Helsinki Kaisaniemi","2023","4","26","11:00","20547","8.8","292.1","1.3","Melko pilvistä (7/8)","1003.3"
"Helsinki Kaisaniemi","2023","4","26","12:00","32109","8.5","196.6","3.5","Melko pilvistä (7/8)","1003.9"
"Helsinki Kaisaniemi","2023","4","26","13:00","34667","10.2","221","3.5","Melko selkeää (2/8)","1004.1"
"Helsinki Kaisaniemi","2023","4","26","14:00","33788","8.9","217.4","4.6","Pilvistä (8/8)","1004.2"
"Helsinki Kaisaniemi","2023","4","26","15:00","33410","10.8","217.6","3.1","Selkeää (0/8)","1004.2"
"Helsinki Kaisaniemi","2023","4","26","16:00","38565","11.3","226.4","3","Puolipilvistä (5/8)","1004"
"Helsinki Kaisaniemi","2023","4","26","17:00","39825","10.6","217.6","3.4","Melko pilvistä (6/8)","1004.1"
"Helsinki Kaisaniemi","2023","4","26","18:00","44548","10.7","239.4","2.7","Pilvistä (8/8)","1004.1"
"Helsinki Kaisaniemi","2023","4","26","19:00","44837","10.3","240.9","3.5","Pilvistä (8/8)","1004.4"
"Helsinki Kaisaniemi","2023","4","26","20:00","42675","9.6","237.3","2.7","Pilvistä (8/8)","1004.6"
"Helsinki Kaisaniemi","2023","4","26","21:00","45011","9.8","251.1","2.5","Melko pilvistä (7/8)","1004.5"
"Helsinki Kaisaniemi","2023","4","26","22:00","39697","8.5","230.9","3.4","Pilvistä (8/8)","1005"
"Helsinki Kaisaniemi","2023","4","26","23:00","16647","8.3","260.5","3.7","Pilvistä (8/8)","1005.1"
"Helsinki Kaisaniemi","2023","4","27","00:00","14223","7.3","282","4.2","Pilvistä (8/8)","1005.3"
"Helsinki Kaisaniemi","2023","4","27","01:00","10690","6.4","279.2","4","Pilvistä (8/8)","1005.7"
"Helsinki Kaisaniemi","2023","4","27","02:00","13821","5.9","261.3","2.9","Pilvistä (8/8)","1006"
"Helsinki Kaisaniemi","2023","4","27","03:00","30597","6","273.5","1.9","Pilvistä (8/8)","1006.2"
"Helsinki Kaisaniemi","2023","4","27","04:00","42434","6","255.8","2","Melko pilvistä (7/8)","1006.4"
"Helsinki Kaisaniemi","2023","4","27","05:00","50000","6.2","240","2.1","Melko pilvistä (7/8)","1006.5"
"Helsinki Kaisaniemi","2023","4","27","06:00","38045","6","219.9","2","Pilvistä (8/8)","1006.9"
"Helsinki Kaisaniemi","2023","4","27","07:00","26733","6","233.2","2.2","Pilvistä (8/8)","1007.3"
"Helsinki Kaisaniemi","2023","4","27","08:00","43723","6.2","242","2.9","Melko pilvistä (7/8)","1007.6"
"Helsinki Kaisaniemi","2023","4","27","09:00","49343","6.3","244.4","2.8","Pilvistä (8/8)","1008"
"Helsinki Kaisaniemi","2023","4","27","10:00","49718","6.5","254.8","3.1","Pilvistä (8/8)","1008.4"
"Helsinki Kaisaniemi","2023","4","27","11:00","50000","6.9","257.8","2.8","Melko pilvistä (6/8)","1008.9"
"Helsinki Kaisaniemi","2023","4","27","12:00","47662","7.4","226.9","2.8","Puolipilvistä (5/8)","1009.7"
"Helsinki Kaisaniemi","2023","4","27","13:00","43487","8.4","217.8","3.8","Melko pilvistä (6/8)","1009.8"
"Helsinki Kaisaniemi","2023","4","27","14:00","45663","8.1","216.6","6","Melko pilvistä (7/8)","1010.3"
"Helsinki Kaisaniemi","2023","4","27","15:00","46661","8","219.5","6.3","Melko pilvistä (7/8)","1010.9"
"Helsinki Kaisaniemi","2023","4","27","16:00","48045","7.6","217.1","6.9","Melko selkeää (3/8)","1011.3"
"Helsinki Kaisaniemi","2023","4","27","17:00","43459","7.9","222.1","5.6","Selkeää (0/8)","1011.5"
"Helsinki Kaisaniemi","2023","4","27","18:00","46183","8.5","233","5.2","Melko selkeää (2/8)","1011.7"
"Helsinki Kaisaniemi","2023","4","27","19:00","49978","8.5","241.1","5.1","Melko pilvistä (6/8)","1012"
"Helsinki Kaisaniemi","2023","4","27","20:00","50000","8.4","239.8","4.6","Melko pilvistä (7/8)","1012.3"
"Helsinki Kaisaniemi","2023","4","27","21:00","50000","7.9","253.6","4.3","Puolipilvistä (5/8)","1012.6"
"Helsinki Kaisaniemi","2023","4","27","22:00","50000","7.3","256.9","3.5","Melko pilvistä (7/8)","1013"
"Helsinki Kaisaniemi","2023","4","27","23:00","50000","6.2","239.9","2.4","Melko pilvistä (7/8)","1013.3"
"Helsinki Kaisaniemi","2023","4","28","00:00","47013","5","248.5","2.8","Selkeää (0/8)","1013.4"
"Helsinki Kaisaniemi","2023","4","28","01:00","36373","4.4","262.1","2.9","Selkeää (1/8)","1013.8"
"Helsinki Kaisaniemi","2023","4","28","02:00","38688","4.1","266","3.4","Selkeää (1/8)","1013.9"
"Helsinki Kaisaniemi","2023","4","28","03:00","27108","4","266.1","2.8","Selkeää (0/8)","1014"
"Helsinki Kaisaniemi","2023","4","28","04:00","22291","3.7","265.1","2.6","Selkeää (1/8)","1014.1"
"Helsinki Kaisaniemi","2023","4","28","05:00","20570","3.4","263.8","2.4","Puolipilvistä (5/8)","1014.2"
"Helsinki Kaisaniemi","2023","4","28","06:00","20371","3.7","252.9","2.4","Melko pilvistä (7/8)","1014.2"
"Helsinki Kaisaniemi","2023","4","28","07:00","15835","3.6","260.5","1.5","Puolipilvistä (4/8)","1014.3"
"Helsinki Kaisaniemi","2023","4","28","08:00","39511","4.7","207.9","1.7","Melko selkeää (3/8)","1014.4"
"Helsinki Kaisaniemi","2023","4","28","09:00","49334","5.2","180.2","2.1","Selkeää (1/8)","1014.5"
"Helsinki Kaisaniemi","2023","4","28","10:00","36754","5.8","195.6","3","Melko selkeää (3/8)","1014.6"
"Helsinki Kaisaniemi","2023","4","28","11:00","35772","6.3","199.5","3.5","Selkeää (0/8)","1014.7"
"Helsinki Kaisaniemi","2023","4","28","12:00","32713","6.6","190.2","3.8","Selkeää (0/8)","1014.8"
"Helsinki Kaisaniemi","2023","4","28","13:00","36026","7.1","185","4.3","Selkeää (0/8)","1014.7"
"Helsinki Kaisaniemi","2023","4","28","14:00","35594","7.3","184.6","4","Selkeää (0/8)","1014.5"
"Helsinki Kaisaniemi","2023","4","28","15:00","38489","7.8","181.7","4.1","Selkeää (0/8)","1014.5"
"Helsinki Kaisaniemi","2023","4","28","16:00","42020","7.7","188.7","3.9","Melko selkeää (2/8)","1014.4"
"Helsinki Kaisaniemi","2023","4","28","17:00","39983","6.5","176.3","4.6","Melko pilvistä (7/8)","1014.5"
"Helsinki Kaisaniemi","2023","4","28","18:00","41420","6.1","181.3","4.7","Melko pilvistä (6/8)","1014.3"
"Helsinki Kaisaniemi","2023","4","28","19:00","49812","5.8","198.9","4.1","Melko pilvistä (7/8)","1014.4"
"Helsinki Kaisaniemi","2023","4","28","20:00","50000","5.2","219.5","4","Melko selkeää (2/8)","1014.2"
"Helsinki Kaisaniemi","2023","4","28","21:00","50000","4.8","219.5","4.8","Selkeää (1/8)","1013.9"
"Helsinki Kaisaniemi","2023","4","28","22:00","50000","4.4","242.8","3.7","Puolipilvistä (5/8)","1013.9"
"Helsinki Kaisaniemi","2023","4","28","23:00","50000","4.2","248.8","3.4","Melko pilvistä (7/8)","1013.7"
"Helsinki Kaisaniemi","2023","4","29","00:00","50000","4.3","250.8","2.8","Pilvistä (8/8)","1013.5"
"Helsinki Kaisaniemi","2023","4","29","01:00","50000","4.3","245.5","3.1","Puolipilvistä (5/8)","1013.4"
"Helsinki Kaisaniemi","2023","4","29","02:00","48434","4.2","272","3.3","Melko pilvistä (7/8)","1013.3"
"Helsinki Kaisaniemi","2023","4","29","03:00","50000","4","267","3.7","Pilvistä (8/8)","1013.1"
