"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Tuulen suunta keskiarvo [°]","Näkyvyys keskiarvo [m]","Ilmanpaine merenpinnan tasolla keskiarvo [hPa]","Pilvisyys [1/8]","Ilman lämpötila keskiarvo [°C]","Keskituulen nopeus keskiarvo [m/s]"
"Helsinki Kaisaniemi","2021","4","24","20:00","137.2","22886","1008.7","Melko pilvistä (7/8)","2.7","0.9"
"Helsinki Kaisaniemi","2021","4","24","21:00","330.4","47338","1008.8","Selkeää (1/8)","2.4","2.4"
"Helsinki Kaisaniemi","2021","4","24","22:00","333.7","44630","1009.1","Pilvistä (8/8)","2.2","2.9"
"Helsinki Kaisaniemi","2021","4","24","23:00","328","34283","1009.1","Melko pilvistä (7/8)","2.7","3.7"
"Helsinki Kaisaniemi","2021","4","25","00:00","331.4","46992","1009","Pilvistä (8/8)","2.9","4.3"
"Helsinki Kaisaniemi","2021","4","25","01:00","338.8","50000","1009.1","Melko pilvistä (7/8)","3","4"
"Helsinki Kaisaniemi","2021","4","25","02:00","341.6","50000","1009.2","Pilvistä (8/8)","3","4.3"
"Helsinki Kaisaniemi","2021","4","25","03:00","340.2","49516","1009.4","Pilvistä (8/8)","2.9","3.8"
"Helsinki Kaisaniemi","2021","4","25","04:00","340.6","50000","1009.3","Pilvistä (8/8)","2.8","4"
"Helsinki Kaisaniemi","2021","4","25","05:00","339.6","50000","1009.3","Pilvistä (8/8)","2.6","4.4"
"Helsinki Kaisaniemi","2021","4","25","06:00","333.5","50000","1009.2","Pilvistä (8/8)","2.5","4.5"
"Helsinki Kaisaniemi","2021","4","25","07:00","333.3","50000","1009.4","Pilvistä (8/8)","2.4","4.3"
"Helsinki Kaisaniemi","2021","4","25","08:00","334.9","50000","1009.5","Melko pilvistä (7/8)","2.5","4.4"
"Helsinki Kaisaniemi","2021","4","25","09:00","339.9","50000","1009.6","Pilvistä (8/8)","2.9","5"
"Helsinki Kaisaniemi","2021","4","25","10:00","344","50000","1009.6","Pilvistä (8/8)","3.3","5.4"
"Helsinki Kaisaniemi","2021","4","25","11:00","345.5","50000","1009.7","Pilvistä (8/8)","3.8","5.1"
"Helsinki Kaisaniemi","2021","4","25","12:00","341.1","49417","1009.8","Melko pilvistä (7/8)","4.3","5.8"
"Helsinki Kaisaniemi","2021","4","25","13:00","337.8","49327","1010","Melko pilvistä (7/8)","5.6","6.4"
"Helsinki Kaisaniemi","2021","4","25","14:00","331.7","49153","1010.2","Melko pilvistä (7/8)","5.7","6"
"Helsinki Kaisaniemi","2021","4","25","15:00","325.6","48596","1010.1","Puolipilvistä (5/8)","6.8","6.5"
"Helsinki Kaisaniemi","2021","4","25","16:00","328.1","44292","1010.2","Puolipilvistä (5/8)","6.6","6.2"
"Helsinki Kaisaniemi","2021","4","25","17:00","334.3","32706","1010.3","Selkeää (1/8)","5.8","6.2"
"Helsinki Kaisaniemi","2021","4","25","18:00","279.8","36067","1010.2","Puolipilvistä (5/8)","5.7","4.8"
"Helsinki Kaisaniemi","2021","4","25","19:00","337","40296","1010.4","Melko pilvistä (7/8)","4.9","5.9"
"Helsinki Kaisaniemi","2021","4","25","20:00","345","14740","1010.6","Selkeää (0/8)","3.6","4.8"
"Helsinki Kaisaniemi","2021","4","25","21:00","339.3","29508","1010.8","Selkeää (1/8)","3.1","5.3"
"Helsinki Kaisaniemi","2021","4","25","22:00","331.5","31810","1010.9","Selkeää (1/8)","2.5","5.9"
"Helsinki Kaisaniemi","2021","4","25","23:00","322.8","20714","1010.6","Selkeää (0/8)","1.8","5.4"
"Helsinki Kaisaniemi","2021","4","26","00:00","314","16241","1010.3","Selkeää (0/8)","1.4","4.8"
"Helsinki Kaisaniemi","2021","4","26","01:00","309.8","10008","1010","Melko pilvistä (7/8)","1.3","4.6"
"Helsinki Kaisaniemi","2021","4","26","02:00","311.4","8760","1009.7","Pilvistä (8/8)","1.2","4.1"
"Helsinki Kaisaniemi","2021","4","26","03:00","311.9","6703","1009.4","Pilvistä (8/8)","1","3.6"
"Helsinki Kaisaniemi","2021","4","26","04:00","320.7","12845","1009.4","Pilvistä (8/8)","1.2","3.6"
"Helsinki Kaisaniemi","2021","4","26","05:00","331.4","14403","1009.3","Pilvistä (8/8)","1.5","3.8"
"Helsinki Kaisaniemi","2021","4","26","06:00","345.3","19652","1009.1","Pilvistä (8/8)","1.9","3.3"
"Helsinki Kaisaniemi","2021","4","26","07:00","347.4","25317","1009.1","Melko pilvistä (7/8)","2.2","3.5"
"Helsinki Kaisaniemi","2021","4","26","08:00","352.5","42088","1009.3","Melko pilvistä (7/8)","2.8","3.1"
"Helsinki Kaisaniemi","2021","4","26","09:00","350.8","41153","1009.5","Puolipilvistä (5/8)","3.2","3.4"
"Helsinki Kaisaniemi","2021","4","26","10:00","347.1","20024","1009.8","Melko pilvistä (7/8)","3","3"
"Helsinki Kaisaniemi","2021","4","26","11:00","142.3","30228","1010.1","Melko pilvistä (7/8)","3.8","3.1"
"Helsinki Kaisaniemi","2021","4","26","12:00","8.3","28352","1010.4","Melko pilvistä (7/8)","4.4","3.5"
"Helsinki Kaisaniemi","2021","4","26","13:00","115","36899","1010.8","Melko pilvistä (7/8)","4.9","4"
"Helsinki Kaisaniemi","2021","4","26","14:00","12.3","37449","1011.2","Melko pilvistä (7/8)","5","4.1"
"Helsinki Kaisaniemi","2021","4","26","15:00","83.8","29895","1011.4","Melko pilvistä (7/8)","5.3","4.1"
"Helsinki Kaisaniemi","2021","4","26","16:00","81.5","39001","1011.6","Melko pilvistä (7/8)","5","4.2"
"Helsinki Kaisaniemi","2021","4","26","17:00","80.4","31412","1011.6","Melko pilvistä (7/8)","4.7","3.8"
"Helsinki Kaisaniemi","2021","4","26","18:00","287.9","31720","1011.7","Melko pilvistä (7/8)","4.7","3.8"
"Helsinki Kaisaniemi","2021","4","26","19:00","180.1","32671","1011.8","Melko pilvistä (7/8)","4.5","3.7"
"Helsinki Kaisaniemi","2021","4","26","20:00","148.3","32405","1011.9","Melko pilvistä (7/8)","4.3","3.7"
"Helsinki Kaisaniemi","2021","4","26","21:00","7.1","32849","1012","Melko pilvistä (7/8)","4.1","3.3"
"Helsinki Kaisaniemi","2021","4","26","22:00","7.6","26123","1012.1","Melko pilvistä (7/8)","3.9","2.6"
"Helsinki Kaisaniemi","2021","4","26","23:00","18.4","20020","1012.3","Melko pilvistä (7/8)","3.8","3"
"Helsinki Kaisaniemi","2021","4","27","00:00","36.1","20133","1012.3","Melko pilvistä (7/8)","3.6","2.9"
"Helsinki Kaisaniemi","2021","4","27","01:00","32.2","18257","1012.2","Melko pilvistä (7/8)","3.5","2.6"
"Helsinki Kaisaniemi","2021","4","27","02:00","351.3","24805","1012.1","Melko pilvistä (7/8)","3.4","1.7"
"Helsinki Kaisaniemi","2021","4","27","03:00","337.6","23002","1012","Melko pilvistä (7/8)","3.3","2.5"
"Helsinki Kaisaniemi","2021","4","27","04:00","310.1","32260","1011.7","Melko pilvistä (7/8)","3.3","2.9"
"Helsinki Kaisaniemi","2021","4","27","05:00","350.7","47766","1011.5","Melko pilvistä (7/8)","2.9","3.2"
"Helsinki Kaisaniemi","2021","4","27","06:00","347.1","42049","1011.4","Melko pilvistä (7/8)","2.5","3.3"
"Helsinki Kaisaniemi","2021","4","27","07:00","353.2","48371","1011.5","Melko pilvistä (7/8)","2.4","3.2"
"Helsinki Kaisaniemi","2021","4","27","08:00","355.9","42895","1011.5","Melko pilvistä (7/8)","2.7","3.3"
"Helsinki Kaisaniemi","2021","4","27","09:00","352.9","41046","1011.6","Melko pilvistä (7/8)","2.9","3.8"
"Helsinki Kaisaniemi","2021","4","27","10:00","109.9","44733","1011.7","Melko pilvistä (7/8)","3.5","3.8"
"Helsinki Kaisaniemi","2021","4","27","11:00","185.6","45703","1011.6","Melko pilvistä (7/8)","4.8","4.1"
"Helsinki Kaisaniemi","2021","4","27","12:00","117.1","44096","1011.6","Melko pilvistä (7/8)","5.5","4.2"
"Helsinki Kaisaniemi","2021","4","27","13:00","16.8","46956","1011.6","Melko pilvistä (7/8)","5.8","3.8"
"Helsinki Kaisaniemi","2021","4","27","14:00","185","49578","1011.7","Melko pilvistä (7/8)","5.5","3.8"
"Helsinki Kaisaniemi","2021","4","27","15:00","339.8","36185","1011.9","Melko pilvistä (7/8)","5","4.2"
"Helsinki Kaisaniemi","2021","4","27","16:00","339.6","49149","1011.7","Melko pilvistä (7/8)","5.7","4.6"
"Helsinki Kaisaniemi","2021","4","27","17:00","343","47418","1011.6","Melko pilvistä (7/8)","5.7","4.4"
"Helsinki Kaisaniemi","2021","4","27","18:00","338.5","49520","1011.5","Pilvistä (8/8)","5.3","4.5"
"Helsinki Kaisaniemi","2021","4","27","19:00","349.3","49874","1011.4","Pilvistä (8/8)","5.1","3.8"
"Helsinki Kaisaniemi","2021","4","27","20:00","344.1","49429","1011.4","Melko pilvistä (7/8)","4.8","3.9"
"Helsinki Kaisaniemi","2021","4","27","21:00","339.1","49074","1011.4","Melko pilvistä (7/8)","4.4","3.3"
"Helsinki Kaisaniemi","2021","4","27","22:00","329.5","49350","1011.6","Pilvistä (8/8)","4.1","2.9"
"Helsinki Kaisaniemi","2021","4","27","23:00","326.8","49361","1011.6","Pilvistä (8/8)","3.6","2.7"
"Helsinki Kaisaniemi","2021","4","28","00:00","320.9","50000","1011.6","Pilvistä (8/8)","3.5","2.8"
"Helsinki Kaisaniemi","2021","4","28","01:00","325.1","49594","1011.7","Pilvistä (8/8)","3.2","2.8"
"Helsinki Kaisaniemi","2021","4","28","02:00","327.7","39521","1012.1","Melko pilvistä (7/8)","2.7","4.6"
"Helsinki Kaisaniemi","2021","4","28","03:00","336","49749","1012","Melko pilvistä (7/8)","2.2","2.2"
"Helsinki Kaisaniemi","2021","4","28","04:00","320.3","50000","1012","Selkeää (1/8)","1.6","2.5"
"Helsinki Kaisaniemi","2021","4","28","05:00","319.7","50000","1012.1","Selkeää (0/8)","0.6","2.7"
"Helsinki Kaisaniemi","2021","4","28","06:00","319","49712","1012.4","Selkeää (0/8)","-0.2","2.9"
"Helsinki Kaisaniemi","2021","4","28","07:00","326.8","49844","1012.7","Selkeää (0/8)","-0.1","3.2"
"Helsinki Kaisaniemi","2021","4","28","08:00","343","50000","1012.9","Selkeää (0/8)","1.6","2.4"
"Helsinki Kaisaniemi","2021","4","28","09:00","213.7","49704","1013.2","Selkeää (0/8)","3.5","2.3"
"Helsinki Kaisaniemi","2021","4","28","10:00","307.8","47745","1013.4","Melko selkeää (3/8)","4.9","1.9"
"Helsinki Kaisaniemi","2021","4","28","11:00","319.7","48466","1013.5","Melko selkeää (3/8)","5.5","3.2"
"Helsinki Kaisaniemi","2021","4","28","12:00","305.3","48692","1013.5","Melko pilvistä (7/8)","6","3.4"
"Helsinki Kaisaniemi","2021","4","28","13:00","331.6","48616","1013.7","Melko pilvistä (7/8)","5.9","3.8"
"Helsinki Kaisaniemi","2021","4","28","14:00","294.1","49526","1013.9","Melko pilvistä (7/8)","6","3.3"
"Helsinki Kaisaniemi","2021","4","28","15:00","288.6","46268","1014","Melko pilvistä (7/8)","6.4","3.5"
"Helsinki Kaisaniemi","2021","4","28","16:00","297.8","49775","1014.1","Melko pilvistä (7/8)","6.3","3"
"Helsinki Kaisaniemi","2021","4","28","17:00","272.2","47411","1014.1","Selkeää (1/8)","6.3","3.8"
"Helsinki Kaisaniemi","2021","4","28","18:00","218.4","39493","1014.1","Puolipilvistä (5/8)","5.3","4.5"
"Helsinki Kaisaniemi","2021","4","28","19:00","237.7","49634","1014.1","Selkeää (1/8)","5.2","3.9"
"Helsinki Kaisaniemi","2021","4","28","20:00","263.8","50000","1014.4","Puolipilvistä (5/8)","4.3","4.1"
"Helsinki Kaisaniemi","2021","4","28","21:00","273.2","44708","1014.5","Melko pilvistä (7/8)","3.9","3.1"
"Helsinki Kaisaniemi","2021","4","28","22:00","304.3","50000","1014.7","Melko pilvistä (7/8)","3.3","2.4"
"Helsinki Kaisaniemi","2021","4","28","23:00","314.4","50000","1014.7","Melko pilvistä (7/8)","2.5","1.3"
"Helsinki Kaisaniemi","2021","4","29","00:00","284.9","50000","1014.8","Puolipilvistä (5/8)","2.9","1.7"
"Helsinki Kaisaniemi","2021","4","29","01:00","317.4","50000","1014.8","Selkeää (0/8)","1.6","1.5"
"Helsinki Kaisaniemi","2021","4","29","02:00","318","50000","1015","Selkeää (0/8)","0.8","1"
"Helsinki Kaisaniemi","2021","4","29","03:00","300.2","50000","1015.1","Selkeää (0/8)","0.1","0.9"
"Helsinki Kaisaniemi","2021","4","29","04:00","263.6","49190","1015","Selkeää (0/8)","-0.5","0.8"
"Helsinki Kaisaniemi","2021","4","29","05:00","195","46343","1014.9","Melko pilvistä (7/8)","-0.8","0.9"
"Helsinki Kaisaniemi","2021","4","29","06:00","269.7","35879","1014.9","Selkeää (1/8)","-0.5","1.2"
"Helsinki Kaisaniemi","2021","4","29","07:00","256.1","47555","1015","Selkeää (1/8)","0.9","2.7"
"Helsinki Kaisaniemi","2021","4","29","08:00","284.5","49082","1015","Selkeää (0/8)","2","2.9"
"Helsinki Kaisaniemi","2021","4","29","09:00","314.7","49850","1015.2","Selkeää (0/8)","3.7","2.6"
"Helsinki Kaisaniemi","2021","4","29","10:00","273.2","44557","1015.3","Selkeää (0/8)","4.8","2.4"
"Helsinki Kaisaniemi","2021","4","29","11:00","249.5","44640","1015.3","Selkeää (1/8)","5.7","2.4"
"Helsinki Kaisaniemi","2021","4","29","12:00","206.6","43419","1015.3","Melko selkeää (3/8)","5.9","3.6"
"Helsinki Kaisaniemi","2021","4","29","13:00","205.4","42126","1015.1","Selkeää (1/8)","5.9","4.4"
"Helsinki Kaisaniemi","2021","4","29","14:00","206.6","41537","1015","Selkeää (1/8)","6.2","4.6"
"Helsinki Kaisaniemi","2021","4","29","15:00","213","46801","1014.9","Selkeää (1/8)","6","5.1"
"Helsinki Kaisaniemi","2021","4","29","16:00","218.2","47564","1014.6","Melko pilvistä (7/8)","6.5","5.5"
"Helsinki Kaisaniemi","2021","4","29","17:00","222.5","49904","1014.2","Puolipilvistä (5/8)","6.6","5"
"Helsinki Kaisaniemi","2021","4","29","18:00","254.7","50000","1014","Melko pilvistä (7/8)","6.4","3.3"
"Helsinki Kaisaniemi","2021","4","29","19:00","241.4","50000","1013.2","Melko selkeää (3/8)","7","3.5"
"Helsinki Kaisaniemi","2021","4","29","20:00","227.4","50000","1013","Selkeää (1/8)","6.4","3.3"
"Helsinki Kaisaniemi","2021","4","29","21:00","235.7","50000","1013","Selkeää (0/8)","6.2","2"
"Helsinki Kaisaniemi","2021","4","29","22:00","232.8","50000","1013.1","Selkeää (0/8)","5.7","2.2"
"Helsinki Kaisaniemi","2021","4","29","23:00","268.8","50000","1012.9","Selkeää (0/8)","4","1.7"
"Helsinki Kaisaniemi","2021","4","30","00:00","294.1","48850","1012.7","Selkeää (0/8)","3","1"
"Helsinki Kaisaniemi","2021","4","30","01:00","162.1","48240","1012.5","Selkeää (0/8)","2.7","0.9"
"Helsinki Kaisaniemi","2021","4","30","02:00","211","48512","1012","Selkeää (0/8)","3","1.4"
"Helsinki Kaisaniemi","2021","4","30","03:00","302.2","41193","1011.4","Selkeää (0/8)","1.6","0.9"
"Helsinki Kaisaniemi","2021","4","30","04:00","334.3","17689","1010.9","Selkeää (0/8)","0.8","1.2"
"Helsinki Kaisaniemi","2021","4","30","05:00","341","25749","1010.5","Selkeää (1/8)","0.1","1.6"
"Helsinki Kaisaniemi","2021","4","30","06:00","275.6","45712","1010.2","Selkeää (0/8)","-0.8","1.3"
"Helsinki Kaisaniemi","2021","4","30","07:00","222.6","47716","1009.9","Selkeää (0/8)","0","1.2"
"Helsinki Kaisaniemi","2021","4","30","08:00","37.9","43624","1009.4","Selkeää (0/8)","2.5","1.4"
"Helsinki Kaisaniemi","2021","4","30","09:00","29.6","40460","1009.1","Selkeää (0/8)","5","1.7"
"Helsinki Kaisaniemi","2021","4","30","10:00","103.5","37469","1008.9","Selkeää (0/8)","6.5","1.5"
"Helsinki Kaisaniemi","2021","4","30","11:00","148.8","31591","1008.6","Selkeää (1/8)","7.9","1.9"
"Helsinki Kaisaniemi","2021","4","30","12:00","259.4","45128","1008.1","Puolipilvistä (5/8)","8.7","2.9"
"Helsinki Kaisaniemi","2021","4","30","13:00","202.7","45021","1007.6","Selkeää (1/8)","8.9","1.9"
"Helsinki Kaisaniemi","2021","4","30","14:00","172.1","42214","1007.2","Puolipilvistä (5/8)","8","2.2"
"Helsinki Kaisaniemi","2021","4","30","15:00","206.7","37833","1006.9","Selkeää (1/8)","7.7","4.6"
"Helsinki Kaisaniemi","2021","4","30","16:00","223.3","41254","1006.6","Selkeää (1/8)","8.3","5.8"
"Helsinki Kaisaniemi","2021","4","30","17:00","221.2","47643","1006.5","Puolipilvistä (5/8)","7.3","7.1"
"Helsinki Kaisaniemi","2021","4","30","18:00","223.7","49262","1006.4","Melko selkeää (3/8)","7.5","5.1"
"Helsinki Kaisaniemi","2021","4","30","19:00","295","49800","1006.3","Melko selkeää (3/8)","9.4","4"
"Helsinki Kaisaniemi","2021","4","30","20:00","317.6","50000","1006.7","Selkeää (1/8)","9","5.3"
"Helsinki Kaisaniemi","2021","4","30","21:00","333.6","50000","1007.2","Selkeää (0/8)","8","4.4"
"Helsinki Kaisaniemi","2021","4","30","22:00","322","50000","1007.8","Selkeää (1/8)","6.1","2.8"
"Helsinki Kaisaniemi","2021","4","30","23:00","328.1","48002","1008.3","Selkeää (1/8)","5.6","3.6"
"Helsinki Kaisaniemi","2021","5","1","00:00","314","50000","1008.8","Selkeää (0/8)","4.5","2.9"
"Helsinki Kaisaniemi","2021","5","1","01:00","316.6","50000","1009.4","Melko pilvistä (7/8)","4.1","4.2"
"Helsinki Kaisaniemi","2021","5","1","02:00","325","50000","1009.9","Puolipilvistä (5/8)","3.6","3.7"
"Helsinki Kaisaniemi","2021","5","1","03:00","322.7","50000","1010.4","Melko pilvistä (7/8)","3.1","3.5"
"Helsinki Kaisaniemi","2021","5","1","04:00","323.7","50000","1010.9","Melko selkeää (3/8)","2.9","3.7"
"Helsinki Kaisaniemi","2021","5","1","05:00","315.7","50000","1011.2","Selkeää (0/8)","1.9","3.8"
"Helsinki Kaisaniemi","2021","5","1","06:00","306.8","50000","1011.5","Selkeää (0/8)","1.3","3.1"
"Helsinki Kaisaniemi","2021","5","1","07:00","269.8","50000","1011.7","Selkeää (0/8)","1.9","2.6"
"Helsinki Kaisaniemi","2021","5","1","08:00","272","50000","1011.9","Selkeää (0/8)","3.3","3"
"Helsinki Kaisaniemi","2021","5","1","09:00","262.4","49950","1011.8","Puolipilvistä (5/8)","5","3.8"
"Helsinki Kaisaniemi","2021","5","1","10:00","254.6","48248","1011.8","Selkeää (1/8)","6","4.3"
"Helsinki Kaisaniemi","2021","5","1","11:00","241","48033","1011.8","Puolipilvistä (5/8)","7.1","4.7"
"Helsinki Kaisaniemi","2021","5","1","12:00","294.3","50000","1012","Melko pilvistä (7/8)","7.8","5.5"
"Helsinki Kaisaniemi","2021","5","1","13:00","296.6","49308","1012.5","Puolipilvistä (5/8)","7.9","6.1"
"Helsinki Kaisaniemi","2021","5","1","14:00","286.7","49622","1012.8","Puolipilvistä (5/8)","8.1","5.5"
"Helsinki Kaisaniemi","2021","5","1","15:00","294.5","48635","1012.9","Melko pilvistä (7/8)","8.4","4.8"
"Helsinki Kaisaniemi","2021","5","1","16:00","284.5","49980","1013.2","Melko pilvistä (7/8)","8.4","4.5"
"Helsinki Kaisaniemi","2021","5","1","17:00","290.7","50000","1013.3","Melko pilvistä (7/8)","8","4.5"
"Helsinki Kaisaniemi","2021","5","1","18:00","306.2","49220","1013.2","Puolipilvistä (5/8)","8.2","3.3"
"Helsinki Kaisaniemi","2021","5","1","19:00","302","50000","1013.1","Puolipilvistä (5/8)","8.1","3.9"
"Helsinki Kaisaniemi","2021","5","1","20:00","306.3","50000","1013","Melko pilvistä (7/8)","7.7","3"
"Helsinki Kaisaniemi","2021","5","1","21:00","238.6","50000","1013.1","Melko selkeää (3/8)","7","2.6"
"Helsinki Kaisaniemi","2021","5","1","22:00","251.9","50000","1013.4","Melko selkeää (3/8)","6.8","2.4"
"Helsinki Kaisaniemi","2021","5","1","23:00","279.8","50000","1013.7","Selkeää (0/8)","6","3.8"
"Helsinki Kaisaniemi","2021","5","2","00:00","288.2","50000","1013.9","Selkeää (0/8)","4","2.3"
"Helsinki Kaisaniemi","2021","5","2","01:00","28","50000","1014.2","Selkeää (1/8)","3.7","2.1"
"Helsinki Kaisaniemi","2021","5","2","02:00","280.8","50000","1014.6","Selkeää (0/8)","2.4","2.2"
"Helsinki Kaisaniemi","2021","5","2","03:00","352","50000","1014.8","Selkeää (0/8)","1.4","3.2"
"Helsinki Kaisaniemi","2021","5","2","04:00","350.2","50000","1015.2","Selkeää (0/8)","0.9","2.8"
"Helsinki Kaisaniemi","2021","5","2","05:00","244.4","50000","1015.6","Selkeää (1/8)","1","3.4"
"Helsinki Kaisaniemi","2021","5","2","06:00","5.3","50000","1015.8","Melko selkeää (3/8)","1.3","3.2"
"Helsinki Kaisaniemi","2021","5","2","07:00","216","50000","1016.3","Puolipilvistä (5/8)","1.3","2.8"
"Helsinki Kaisaniemi","2021","5","2","08:00","46","50000","1016.7","Selkeää (1/8)","2.9","2.9"
"Helsinki Kaisaniemi","2021","5","2","09:00","116.2","50000","1017.2","Selkeää (1/8)","4.3","2.4"
"Helsinki Kaisaniemi","2021","5","2","10:00","45.1","46738","1017.5","Selkeää (0/8)","6.3","3.9"
"Helsinki Kaisaniemi","2021","5","2","11:00","185","46764","1017.6","Selkeää (0/8)","7.3","3.1"
"Helsinki Kaisaniemi","2021","5","2","12:00","190.9","47545","1017.6","Selkeää (1/8)","7.4","2.2"
"Helsinki Kaisaniemi","2021","5","2","13:00","139.4","48741","1017.3","Selkeää (1/8)","7.3","1.8"
"Helsinki Kaisaniemi","2021","5","2","14:00","192.4","44346","1017.1","Melko selkeää (3/8)","7.4","3.7"
"Helsinki Kaisaniemi","2021","5","2","15:00","185.9","42978","1017.3","Selkeää (1/8)","7.6","4.6"
"Helsinki Kaisaniemi","2021","5","2","16:00","200.7","46646","1017.2","Selkeää (0/8)","7.1","4.8"
"Helsinki Kaisaniemi","2021","5","2","17:00","209.1","44232","1016.7","Selkeää (0/8)","7","4.4"
"Helsinki Kaisaniemi","2021","5","2","18:00","216","46637","1016","Selkeää (0/8)","7.2","3.5"
"Helsinki Kaisaniemi","2021","5","2","19:00","204.3","50000","1015.5","Selkeää (0/8)","6.5","3.6"
"Helsinki Kaisaniemi","2021","5","2","20:00","208.3","50000","1015.6","Selkeää (0/8)","5.9","3.4"
"Helsinki Kaisaniemi","2021","5","2","21:00","234.2","50000","1015.4","Selkeää (0/8)","5.4","2.5"
"Helsinki Kaisaniemi","2021","5","2","22:00","299.4","50000","1015.2","Selkeää (0/8)","4.1","1.6"
"Helsinki Kaisaniemi","2021","5","2","23:00","340.4","50000","1015","Selkeää (0/8)","3.4","1.7"
"Helsinki Kaisaniemi","2021","5","3","00:00","341.2","50000","1014.6","Selkeää (1/8)","3.1","2.7"
"Helsinki Kaisaniemi","2021","5","3","01:00","43.2","50000","1014.1","Puolipilvistä (5/8)","3.3","2"
"Helsinki Kaisaniemi","2021","5","3","02:00","22.7","50000","1013.7","Melko selkeää (3/8)","3.8","3"
"Helsinki Kaisaniemi","2021","5","3","03:00","22.2","49996","1012.9","Melko pilvistä (7/8)","3.5","3.4"
